dt,open,high,low,close,volume
2021-03-31,4.5025,4.5489,4.1095,4.3409,6397011.92
2021-04-01,4.3422,4.5172,4.2542,4.4501,6249436.8
2021-04-02,4.4536,4.6969,4.3841,4.6698,7056818.81
2021-04-03,4.6707,4.7999,4.233,4.2403,8655285.81
2021-04-04,4.2403,4.702,4.1351,4.57,6913010.42
2021-04-05,4.57,5.375,4.4219,5.3133,18777292.51
2021-04-06,5.3108,5.83,5.1319,5.1768,22060257.44
2021-04-07,5.1776,5.948,4.5029,5.568,37255685.68
2021-04-08,5.5726,6.5602,5.4583,6.1887,34239315.47
2021-04-09,6.1887,6.67,5.9309,6.1117,22174875.31
2021-04-10,6.1063,6.1112,5.528,5.7303,15135803.45
2021-04-11,5.7309,6.0,5.5441,5.6706,7638188.12
2021-04-12,5.6733,5.8313,5.2598,5.4953,10460925.84
2021-04-13,5.4937,5.8073,5.4192,5.6116,9779114.7
2021-04-14,5.6116,6.0149,5.43,5.876,13120252.19
2021-04-15,5.8801,6.4,5.7688,6.0839,11891345.75
2021-04-16,6.0865,6.1424,5.5967,5.8107,7951714.19
2021-04-17,5.8131,6.5333,5.81,6.4639,11317813.33
2021-04-18,6.4575,6.65,4.5,5.2943,19031591.57
2021-04-19,5.2928,5.4598,4.7038,4.8463,8886544.64
2021-04-20,4.8463,5.2122,4.423,5.0184,10305176.44
2021-04-21,5.0157,5.2866,4.8492,5.02,10558626.72
2021-04-22,5.0179,5.3477,4.5234,4.5867,11918495.01
2021-04-23,4.585,4.6912,3.7536,4.2824,15264994.45
2021-04-24,4.2818,4.2834,3.9151,3.9538,6221627.21
2021-04-25,3.9509,4.2499,3.785,3.9961,4582203.84
2021-04-26,3.9969,4.5754,3.9411,4.5488,6735735.64
2021-04-27,4.5488,5.1554,4.4605,5.1137,10264132.39
2021-04-28,5.1134,5.7879,4.7024,5.5507,21702420.58
2021-04-29,5.5515,5.91,5.2161,5.471,14639435.6
2021-04-30,5.4701,5.761,5.3343,5.64,8261973.38
2021-05-01,5.6389,5.7743,5.3344,5.5239,5663187.17
2021-05-02,5.5239,5.5351,5.1278,5.3614,4781431.16
2021-05-03,5.3612,5.95,5.3525,5.8675,8928929.78
2021-05-04,5.869,5.9084,5.2032,5.2422,11357020.69
2021-05-05,5.2431,6.2879,5.1855,5.9842,13538249.21
2021-05-06,5.9869,7.56,5.8699,6.6062,42831561.24
2021-05-07,6.6078,7.1225,6.2973,6.5777,14084314.87
2021-05-08,6.5813,7.8748,6.4688,7.4832,20093486.35
2021-05-09,7.4873,7.5302,6.7212,7.0801,16256909.99
2021-05-10,7.0806,7.1879,5.5342,6.1775,14792762.02
2021-05-11,6.1775,6.5367,5.8,6.535,10398149.53
2021-05-12,6.5338,6.9258,5.4557,5.6127,15029262.02
2021-05-13,5.6098,6.1,5.1574,5.5713,15145067.87
2021-05-14,5.5732,5.9385,5.25,5.7383,8465404.09
2021-05-15,5.741,6.0487,5.2365,5.2564,10544232.19
2021-05-16,5.2563,5.6377,4.65,5.1263,13849370.1
2021-05-17,5.1261,5.1633,4.4307,4.7037,11605220.21
2021-05-18,4.7045,5.4,4.6412,5.2662,13777058.16
2021-05-19,5.268,5.4228,2.6401,3.2102,35678870.31
2021-05-20,3.2128,3.96,2.7369,3.5959,20423893.94
2021-05-21,3.6039,3.8155,2.6418,3.1169,16658585.42
2021-05-22,3.1176,3.2793,2.6335,2.7226,14015960.7
2021-05-23,2.725,2.8838,1.7777,2.3355,20568168.94
2021-05-24,2.3344,3.0106,2.29,2.9475,16333699.84
2021-05-25,2.95,3.1002,2.5314,2.8913,11467021.03
2021-05-26,2.8907,3.5,2.8314,3.4259,14637848.76
2021-05-27,3.4239,3.45,2.9685,3.2803,8182522.21
2021-05-28,3.2836,3.3718,2.6083,2.7571,12764961.2
2021-05-29,2.7573,2.9816,2.4408,2.5678,8491591.83
2021-05-30,2.5698,2.9865,2.4032,2.8861,7369553.03
2021-05-31,2.8835,3.2928,2.7458,3.2055,9404364.5
2021-06-01,3.2071,3.269,2.9881,3.1195,6391948.42
2021-06-02,3.1219,3.5775,3.0402,3.3752,11806631.49
2021-06-03,3.3753,3.5957,3.3241,3.4946,8481519.35
2021-06-04,3.4959,3.72,3.103,3.372,17217578.81
2021-06-05,3.3761,4.0151,3.3376,3.6846,17722025.59
2021-06-06,3.6846,4.1176,3.6356,3.9098,11968479.39
2021-06-07,3.9098,3.9153,3.3437,3.4055,7310939.63
2021-06-08,3.4031,3.461,2.845,3.0961,10905697.98
2021-06-09,3.0929,3.2391,2.8758,3.1915,17700896.51
2021-06-10,3.1915,3.26,2.8455,3.0122,9364701.16
2021-06-11,3.0136,3.077,2.6621,2.7426,6674942.81
2021-06-12,2.7404,2.8813,2.5172,2.7253,6647505.14
2021-06-13,2.7268,3.048,2.6167,3.0067,7709471.01
2021-06-14,3.0021,3.885,2.92,3.685,30227192.08
2021-06-15,3.6895,3.8005,3.523,3.7449,8324004.91
2021-06-16,3.7447,3.9499,3.546,3.5968,10163886.09
2021-06-17,3.5952,3.739,3.2886,3.4118,11079189.84
2021-06-18,3.4116,3.4237,3.0315,3.164,6483454.85
2021-06-19,3.1645,3.2088,3.0048,3.0149,4846391.65
2021-06-20,3.0153,3.4941,2.8065,3.398,8970178.43
2021-06-21,3.3972,3.49,2.5888,2.6649,20145869.54
2021-06-22,2.6642,2.8553,2.07,2.4061,18916359.63
2021-06-23,2.4056,2.8365,2.27,2.6118,11334158.46
2021-06-24,2.6131,2.7932,2.444,2.7279,6378278.46
2021-06-25,2.7279,2.7948,2.32,2.3379,9466229.66
2021-06-26,2.3382,2.4561,2.2,2.351,6457446.55
2021-06-27,2.3517,2.5177,2.292,2.5061,5134914.36
2021-06-28,2.5058,2.6171,2.3256,2.4757,13952675.7
2021-06-29,2.4757,2.7039,2.4541,2.5435,8658193.3
2021-06-30,2.5414,2.5744,2.3369,2.5355,6341897.46
2021-07-01,2.5359,2.5375,2.3142,2.3666,4084411.65
2021-07-02,2.3681,2.4093,2.2625,2.3928,3648680.59
2021-07-03,2.3945,2.4954,2.3316,2.4853,4092690.28
2021-07-04,2.4865,2.6712,2.4112,2.531,5943379.43
2021-07-05,2.5336,2.5494,2.3461,2.4877,6302198.08
2021-07-06,2.4889,2.931,2.485,2.8363,13670762.38
2021-07-07,2.8363,2.969,2.7431,2.7612,6260041.82
2021-07-08,2.7585,2.7752,2.4578,2.5082,5010661.08
2021-07-09,2.5088,2.63,2.4096,2.5784,4446408.95
2021-07-10,2.5776,2.6285,2.43,2.4896,2937836.08
2021-07-11,2.4896,2.574,2.432,2.5177,2389443.22
2021-07-12,2.5196,2.59,2.374,2.4208,3676631.86
2021-07-13,2.4191,2.4554,2.2826,2.3207,3761776.3
2021-07-14,2.3208,2.36,2.1766,2.2932,4363146.69
2021-07-15,2.2913,2.3507,2.12,2.1463,5644553.93
2021-07-16,2.1474,2.223,1.9516,1.9643,9437168.1
2021-07-17,1.9645,2.0863,1.95,2.0137,3976867.04
2021-07-18,2.0132,2.119,1.9966,2.0297,3195017.43
2021-07-19,2.0297,2.0482,1.7783,1.7877,6164446.57
2021-07-20,1.7881,1.8261,1.618,1.7088,7921833.78
2021-07-21,1.7092,1.9174,1.6598,1.8302,6203894.97
2021-07-22,1.83,2.0869,1.7813,2.0385,9771644.37
2021-07-23,2.0385,2.15,1.9433,2.1147,12018707.66
2021-07-24,2.1147,2.1483,1.9848,2.042,9563492.09
2021-07-25,2.0416,2.1292,1.9456,2.0447,10784061.37
2021-07-26,2.0442,2.3537,2.0188,2.1375,21221218.66
2021-07-27,2.1373,2.2204,2.0746,2.2169,8149723.81
2021-07-28,2.2173,2.2498,2.1334,2.1886,6382206.87
2021-07-29,2.1896,2.2617,2.1447,2.2446,4945871.19
2021-07-30,2.2456,2.323,2.165,2.3043,8741586.78
2021-07-31,2.3045,2.443,2.2606,2.3755,9922832.8
2021-08-01,2.3776,2.4854,2.29,2.317,7429086.46
2021-08-02,2.3171,2.3913,2.2759,2.3057,5069637.1
2021-08-03,2.3044,2.3465,2.1819,2.2235,4674698.28
2021-08-04,2.2232,2.4095,2.1886,2.343,8417289.24
2021-08-05,2.3423,2.4399,2.2274,2.4186,12056125.65
2021-08-06,2.4194,2.5635,2.352,2.5134,10299493.13
2021-08-07,2.5138,2.7197,2.4895,2.7041,12657991.2
2021-08-08,2.7025,2.7099,2.4475,2.4907,8016978.1
2021-08-09,2.4913,2.8357,2.4,2.7609,13253022.18
2021-08-10,2.7584,2.8669,2.6699,2.7914,12123266.31
2021-08-11,2.7926,3.1013,2.7833,2.9358,15200105.46
2021-08-12,2.935,3.0623,2.7018,2.8109,11080078.67
2021-08-13,2.8089,3.0758,2.79,3.0716,8656278.0
2021-08-14,3.0718,3.1083,2.9121,3.0566,8486926.14
2021-08-15,3.0569,3.089,2.8978,3.0447,6987477.71
2021-08-16,3.0454,3.298,2.9818,3.0341,14037098.45
2021-08-17,3.0374,3.3949,2.9721,3.0772,20916377.09
2021-08-18,3.0784,3.2616,2.94,3.1112,15670072.38
2021-08-19,3.1127,3.4624,3.07,3.4264,16662455.4
2021-08-20,3.4264,3.6215,3.366,3.4481,13273429.55
2021-08-21,3.446,3.5319,3.3326,3.3636,10939287.85
2021-08-22,3.3623,3.5,3.2589,3.3849,7344099.85
2021-08-23,3.3861,3.492,3.3191,3.4073,7239235.76
2021-08-24,3.4049,3.5042,3.0193,3.064,11004420.09
2021-08-25,3.0626,3.1988,2.944,3.1781,7318233.9
2021-08-26,3.1782,3.2117,2.854,2.92,7070922.86
2021-08-27,2.918,3.275,2.836,3.214,12058169.26
2021-08-28,3.214,3.357,3.181,3.282,9280117.13
2021-08-29,3.286,3.32,3.104,3.153,5832488.0
2021-08-30,3.153,3.173,2.997,3.01,6932276.6
2021-08-31,3.011,3.213,2.948,3.055,9666747.1
2021-09-01,3.051,3.374,2.978,3.341,13063215.99
2021-09-02,3.342,3.435,3.255,3.352,10736433.84
2021-09-03,3.353,3.672,3.27,3.572,14501697.71
2021-09-04,3.572,3.777,3.479,3.682,12234933.3
2021-09-05,3.682,4.012,3.652,3.834,14161241.1
2021-09-06,3.834,3.96,3.538,3.71,11346604.3
2021-09-07,3.709,3.747,2.546,2.934,22648492.58
2021-09-08,2.933,3.018,2.579,2.919,13556570.6
2021-09-09,2.918,3.2,2.831,3.034,10404409.1
2021-09-10,3.031,3.167,2.731,2.883,7725445.6
2021-09-11,2.883,3.026,2.828,2.91,4709622.5
2021-09-12,2.911,3.117,2.822,2.989,6119985.8
2021-09-13,2.987,3.015,2.693,2.841,5948726.6
2021-09-14,2.84,3.109,2.814,3.073,8382277.2
2021-09-15,3.073,3.332,3.012,3.3,12368664.0
2021-09-16,3.298,3.515,3.183,3.326,19280157.5
2021-09-17,3.327,3.366,3.015,3.119,9300080.8
2021-09-18,3.119,3.317,3.063,3.133,7607842.0
2021-09-19,3.133,3.143,2.905,2.945,5719372.0
2021-09-20,2.947,2.955,2.5,2.576,11625961.71
2021-09-21,2.575,2.665,2.24,2.321,11104894.31
2021-09-22,2.32,2.689,2.261,2.629,9925240.9
2021-09-23,2.63,2.9,2.557,2.778,10139355.2
2021-09-24,2.776,2.844,2.363,2.547,11142098.7
2021-09-25,2.546,2.598,2.434,2.49,5867441.2
2021-09-26,2.489,2.85,2.214,2.679,17272399.34
2021-09-27,2.679,2.95,2.513,2.524,15444835.3
2021-09-28,2.523,2.615,2.364,2.373,8367781.6
2021-09-29,2.371,2.602,2.362,2.499,8903108.3
2021-09-30,2.498,2.668,2.475,2.554,7921306.2
2021-10-01,2.554,2.958,2.541,2.914,15334571.7
2021-10-02,2.916,3.169,2.812,3.046,14424144.7
2021-10-03,3.045,3.249,2.951,3.079,13954514.4
2021-10-04,3.078,3.22,2.888,3.171,13220659.9
2021-10-05,3.169,3.333,3.135,3.272,12865498.5
2021-10-06,3.274,3.367,2.965,3.116,11703826.7
2021-10-07,3.115,3.252,3.021,3.135,8546486.5
2021-10-08,3.135,3.289,3.085,3.163,7601891.2
2021-10-09,3.164,3.245,3.127,3.198,4004197.6
2021-10-10,3.198,3.199,2.938,2.952,5275635.4
2021-10-11,2.951,3.059,2.807,2.906,6627180.3
2021-10-12,2.905,2.932,2.701,2.898,6525252.8
2021-10-13,2.897,3.018,2.826,2.963,8011497.7
2021-10-14,2.964,3.505,2.953,3.359,23378478.1
2021-10-15,3.36,3.38,3.037,3.242,18672133.7
2021-10-16,3.242,3.334,3.184,3.211,5373649.0
2021-10-17,3.211,3.575,3.154,3.483,17114889.4
2021-10-18,3.483,3.649,3.298,3.451,17516688.4
2021-10-19,3.449,3.77,3.418,3.728,12104318.6
2021-10-20,3.729,4.24,3.659,4.169,17215761.93
2021-10-21,4.169,4.5478,4.051,4.142,18352965.19
2021-10-22,4.139,4.35,3.877,4.021,15284964.1
2021-10-23,4.022,4.079,3.822,4.019,8001276.8
2021-10-24,4.019,4.07,3.684,3.803,10222992.8
2021-10-25,3.804,4.165,3.763,4.048,9615279.3
2021-10-26,4.049,4.196,3.868,3.95,9194048.8
2021-10-27,3.949,7.73,3.913,5.465,134320194.59
